,group1,group2,Diff,Lower,Upper,q-value,p-value,df_num,dv_num,iv,ds_name,dv_name
7075,55.0,51.0,1.6538461538461537,-3.3183555505379156,6.626047858230223,1.9275161093702802,0.9,1,3,breed_n,df,pps_n
7076,55.0,3.0,0.15384615384615374,-4.818355550537916,5.126047858230223,0.17930382412746781,0.9,1,3,breed_n,df,pps_n
7077,55.0,54.0,2.1538461538461537,-4.639474654586374,8.947166962278683,1.8373174579824427,0.9,1,3,breed_n,df,pps_n
7078,55.0,25.0,2.1538461538461537,-2.0390824785871486,6.346774786279456,2.9767945064605223,0.9,1,3,breed_n,df,pps_n
7079,55.0,24.0,1.1538461538461537,-5.639474654586374,7.947166962278683,0.9842772096334513,0.9,1,3,breed_n,df,pps_n
7080,55.0,63.0,2.1538461538461537,-4.639474654586374,8.947166962278683,1.8373174579824427,0.9,1,3,breed_n,df,pps_n
7081,55.0,30.0,0.6461538461538461,-2.7986885448356644,4.090996237143356,1.0869716668305904,0.9,1,3,breed_n,df,pps_n
7082,55.0,13.0,2.1538461538461537,-4.639474654586374,8.947166962278683,1.8373174579824427,0.9,1,3,breed_n,df,pps_n
7083,55.0,29.0,2.1538461538461537,-4.639474654586374,8.947166962278683,1.8373174579824427,0.9,1,3,breed_n,df,pps_n
7084,55.0,36.0,1.8461538461538463,-4.947166962278683,8.639474654586374,1.5748435354135224,0.9,1,3,breed_n,df,pps_n
7085,55.0,57.0,0.8461538461538463,-5.947166962278683,7.639474654586374,0.7218032870645311,0.9,1,3,breed_n,df,pps_n
7086,55.0,8.0,2.1538461538461537,-4.639474654586374,8.947166962278683,1.8373174579824427,0.9,1,3,breed_n,df,pps_n
7087,55.0,41.0,0.8461538461538463,-3.346774786279456,5.039082478587149,1.1694549846809197,0.9,1,3,breed_n,df,pps_n
7088,55.0,23.0,0.34615384615384626,-4.626047858230223,5.318355550537916,0.40343360428680297,0.9,1,3,breed_n,df,pps_n
7089,55.0,37.0,2.1538461538461537,-4.639474654586374,8.947166962278683,1.8373174579824427,0.9,1,3,breed_n,df,pps_n
7090,55.0,50.0,2.1538461538461537,-4.639474654586374,8.947166962278683,1.8373174579824427,0.9,1,3,breed_n,df,pps_n
7091,55.0,60.0,1.8461538461538463,-4.947166962278683,8.639474654586374,1.5748435354135224,0.9,1,3,breed_n,df,pps_n
7092,55.0,32.0,2.1538461538461537,-4.639474654586374,8.947166962278683,1.8373174579824427,0.9,1,3,breed_n,df,pps_n
7093,28.0,45.0,1.6,-5.265720588390238,8.465720588390237,1.3504717519297398,0.9,1,3,breed_n,df,pps_n
7094,28.0,49.0,2.1940298507462686,-4.400849238070494,8.788908939563031,1.9279125985024637,0.9,1,3,breed_n,df,pps_n
7095,28.0,59.0,1.2000000000000002,-5.665720588390237,8.065720588390239,1.012853813947305,0.9,1,3,breed_n,df,pps_n
7096,28.0,31.0,2.4285714285714284,-4.3473973188058785,9.204540175948736,2.0769743539898147,0.9,1,3,breed_n,df,pps_n
7097,28.0,52.0,2.25,-5.068882738711308,9.568882738711308,1.7815145592508899,0.9,1,3,breed_n,df,pps_n
7098,28.0,48.0,2.0,-6.0174343434547435,10.017434343454743,1.4455936453712388,0.9,1,3,breed_n,df,pps_n
7099,28.0,65.0,4.0,-5.257735752807493,13.257735752807493,2.5038416408816913,0.9,1,3,breed_n,df,pps_n
7100,28.0,7.0,2.0,-7.257735752807493,11.257735752807493,1.2519208204408456,0.9,1,3,breed_n,df,pps_n
7101,28.0,43.0,2.2857142857142856,-4.490254461663022,9.061683033091594,1.9547993919904139,0.9,1,3,breed_n,df,pps_n
7102,28.0,6.0,3.0769230769230766,-3.716397731509452,9.870243885355606,2.6247392256892037,0.9,1,3,breed_n,df,pps_n
7103,28.0,1.0,0.0,-8.017434343454743,8.017434343454743,0.0,0.9,1,3,breed_n,df,pps_n
7104,28.0,4.0,2.0,-6.0174343434547435,10.017434343454743,1.4455936453712388,0.9,1,3,breed_n,df,pps_n
7105,28.0,34.0,2.75,-4.568882738711308,10.068882738711308,2.1774066835288655,0.9,1,3,breed_n,df,pps_n
7106,28.0,18.0,2.3333333333333335,-5.225576255966352,9.89224292263302,1.788830871593822,0.9,1,3,breed_n,df,pps_n
7107,28.0,17.0,2.0,-7.257735752807493,11.257735752807493,1.2519208204408456,0.9,1,3,breed_n,df,pps_n
7108,28.0,9.0,3.333333333333333,-4.225576255966353,10.89224292263302,2.5554726737054594,0.9,1,3,breed_n,df,pps_n
7109,28.0,14.0,1.0,-8.257735752807493,10.257735752807493,0.6259604102204228,0.9,1,3,breed_n,df,pps_n
7110,28.0,42.0,3.153846153846154,-3.6394746545863743,9.947166962278683,2.6903577063314343,0.9,1,3,breed_n,df,pps_n
7111,28.0,56.0,3.4000000000000004,-3.771011278842481,10.571011278842482,2.7475788100580423,0.9,1,3,breed_n,df,pps_n
7112,28.0,2.0,0.0,-9.257735752807493,9.257735752807493,0.0,0.9,1,3,breed_n,df,pps_n
7113,28.0,26.0,0.0,-7.558909589299686,7.558909589299686,0.0,0.9,1,3,breed_n,df,pps_n
7114,28.0,51.0,0.5,-7.5174343434547435,8.517434343454743,0.3613984113428097,0.9,1,3,breed_n,df,pps_n
7115,28.0,3.0,2.0,-6.0174343434547435,10.017434343454743,1.4455936453712388,0.9,1,3,breed_n,df,pps_n
7116,28.0,54.0,0.0,-9.257735752807493,9.257735752807493,0.0,0.9,1,3,breed_n,df,pps_n
7117,28.0,25.0,0.0,-7.558909589299686,7.558909589299686,0.0,0.9,1,3,breed_n,df,pps_n
7118,28.0,24.0,1.0,-8.257735752807493,10.257735752807493,0.6259604102204228,0.9,1,3,breed_n,df,pps_n
7119,28.0,63.0,0.0,-9.257735752807493,9.257735752807493,0.0,0.9,1,3,breed_n,df,pps_n
7120,28.0,30.0,2.8,-4.371011278842482,9.971011278842482,2.2627119612242694,0.9,1,3,breed_n,df,pps_n
7121,28.0,13.0,0.0,-9.257735752807493,9.257735752807493,0.0,0.9,1,3,breed_n,df,pps_n
7122,28.0,29.0,0.0,-9.257735752807493,9.257735752807493,0.0,0.9,1,3,breed_n,df,pps_n
7123,28.0,36.0,4.0,-5.257735752807493,13.257735752807493,2.5038416408816913,0.9,1,3,breed_n,df,pps_n
7124,28.0,57.0,3.0,-6.257735752807493,12.257735752807493,1.8778812306612687,0.9,1,3,breed_n,df,pps_n
7125,28.0,8.0,0.0,-9.257735752807493,9.257735752807493,0.0,0.9,1,3,breed_n,df,pps_n
7126,28.0,41.0,3.0,-4.558909589299686,10.558909589299686,2.2999254063349137,0.9,1,3,breed_n,df,pps_n
7127,28.0,23.0,2.5,-5.5174343434547435,10.517434343454743,1.8069920567140485,0.9,1,3,breed_n,df,pps_n
7128,28.0,37.0,0.0,-9.257735752807493,9.257735752807493,0.0,0.9,1,3,breed_n,df,pps_n
7129,28.0,50.0,0.0,-9.257735752807493,9.257735752807493,0.0,0.9,1,3,breed_n,df,pps_n
7130,28.0,60.0,4.0,-5.257735752807493,13.257735752807493,2.5038416408816913,0.9,1,3,breed_n,df,pps_n
7131,28.0,32.0,0.0,-9.257735752807493,9.257735752807493,0.0,0.9,1,3,breed_n,df,pps_n
7132,45.0,49.0,0.5940298507462685,-1.6251767924368412,2.813236493929378,1.5511799138854698,0.9,1,3,breed_n,df,pps_n
7133,45.0,59.0,0.3999999999999999,-2.5275530954845236,3.3275530954845234,0.7917842485559508,0.9,1,3,breed_n,df,pps_n
7134,45.0,31.0,0.8285714285714283,-1.8818160703794948,3.5389589275223514,1.7715369489913118,0.9,1,3,breed_n,df,pps_n
7135,45.0,52.0,0.6499999999999999,-3.2227887202946888,4.522788720294688,0.9726155277879851,0.9,1,3,breed_n,df,pps_n
7136,45.0,48.0,0.3999999999999999,-4.670670703234736,5.470670703234735,0.4571368490438838,0.9,1,3,breed_n,df,pps_n
7137,45.0,65.0,2.4,-4.465720588390237,9.265720588390238,2.0257076278946093,0.9,1,3,breed_n,df,pps_n
7138,45.0,7.0,0.3999999999999999,-6.465720588390237,7.265720588390238,0.33761793798243483,0.9,1,3,breed_n,df,pps_n
7139,45.0,43.0,0.6857142857142855,-2.0246732132366376,3.3961017846652086,1.4660995439928097,0.9,1,3,breed_n,df,pps_n
7140,45.0,6.0,1.4769230769230766,-1.276557545002166,4.230403698848319,3.108332711394136,0.9,1,3,breed_n,df,pps_n
7141,45.0,1.0,1.6,-3.470670703234735,6.670670703234736,1.8285473961755356,0.9,1,3,breed_n,df,pps_n
7142,45.0,4.0,0.3999999999999999,-4.670670703234736,5.470670703234735,0.4571368490438838,0.9,1,3,breed_n,df,pps_n
7143,45.0,34.0,1.15,-2.7227887202946888,5.022788720294688,1.7207813183941276,0.9,1,3,breed_n,df,pps_n
7144,45.0,18.0,0.7333333333333334,-3.575908143799527,5.042574810466194,0.9861710327010735,0.9,1,3,breed_n,df,pps_n
7145,45.0,17.0,0.3999999999999999,-6.465720588390237,7.265720588390238,0.33761793798243483,0.9,1,3,breed_n,df,pps_n
7146,45.0,9.0,1.733333333333333,-2.5759081437995275,6.042574810466194,2.3309497136570823,0.9,1,3,breed_n,df,pps_n
7147,45.0,14.0,0.6000000000000001,-6.265720588390238,7.465720588390237,0.5064269069736524,0.9,1,3,breed_n,df,pps_n
7148,45.0,42.0,1.553846153846154,-1.1996344680790885,4.307326775771397,3.2702250401125816,0.9,1,3,breed_n,df,pps_n
7149,45.0,56.0,1.8000000000000003,-1.785505639421241,5.3855056394212415,2.909201093002632,0.9,1,3,breed_n,df,pps_n
7150,45.0,2.0,1.6,-5.265720588390238,8.465720588390237,1.3504717519297398,0.9,1,3,breed_n,df,pps_n
7151,45.0,26.0,1.6,-2.7092414771328603,5.909241477132861,2.151645889529615,0.9,1,3,breed_n,df,pps_n
7152,45.0,51.0,1.1,-3.970670703234735,6.170670703234736,1.2571263348706807,0.9,1,3,breed_n,df,pps_n
7153,45.0,3.0,0.3999999999999999,-4.670670703234736,5.470670703234735,0.4571368490438838,0.9,1,3,breed_n,df,pps_n
7154,45.0,54.0,1.6,-5.265720588390238,8.465720588390237,1.3504717519297398,0.9,1,3,breed_n,df,pps_n
7155,45.0,25.0,1.6,-2.7092414771328603,5.909241477132861,2.151645889529615,0.9,1,3,breed_n,df,pps_n
7156,45.0,24.0,0.6000000000000001,-6.265720588390238,7.465720588390237,0.5064269069736524,0.9,1,3,breed_n,df,pps_n
7157,45.0,63.0,1.6,-5.265720588390238,8.465720588390237,1.3504717519297398,0.9,1,3,breed_n,df,pps_n
7158,45.0,30.0,1.1999999999999997,-2.3855056394212415,4.785505639421241,1.9394673953350876,0.9,1,3,breed_n,df,pps_n
7159,45.0,13.0,1.6,-5.265720588390238,8.465720588390237,1.3504717519297398,0.9,1,3,breed_n,df,pps_n
7160,45.0,29.0,1.6,-5.265720588390238,8.465720588390237,1.3504717519297398,0.9,1,3,breed_n,df,pps_n
7161,45.0,36.0,2.4,-4.465720588390237,9.265720588390238,2.0257076278946093,0.9,1,3,breed_n,df,pps_n
7162,45.0,57.0,1.4,-5.465720588390237,8.265720588390238,1.1816627829385222,0.9,1,3,breed_n,df,pps_n
7163,45.0,8.0,1.6,-5.265720588390238,8.465720588390237,1.3504717519297398,0.9,1,3,breed_n,df,pps_n
7164,45.0,41.0,1.4,-2.9092414771328605,5.70924147713286,1.8826901533384128,0.9,1,3,breed_n,df,pps_n
7165,45.0,23.0,0.8999999999999999,-4.170670703234736,5.970670703234735,1.0285579103487386,0.9,1,3,breed_n,df,pps_n
7166,45.0,37.0,1.6,-5.265720588390238,8.465720588390237,1.3504717519297398,0.9,1,3,breed_n,df,pps_n
7167,45.0,50.0,1.6,-5.265720588390238,8.465720588390237,1.3504717519297398,0.9,1,3,breed_n,df,pps_n
7168,45.0,60.0,2.4,-4.465720588390237,9.265720588390238,2.0257076278946093,0.9,1,3,breed_n,df,pps_n
7169,45.0,32.0,1.6,-5.265720588390238,8.465720588390237,1.3504717519297398,0.9,1,3,breed_n,df,pps_n
7170,49.0,59.0,0.9940298507462684,-1.2251767924368413,3.213236493929378,2.595693021727947,0.9,1,3,breed_n,df,pps_n
7171,49.0,31.0,0.23454157782515983,-1.6891297539611387,2.1582129096114584,0.7065462838429737,0.9,1,3,breed_n,df,pps_n
7172,49.0,52.0,0.05597014925373145,-3.313422002204571,3.4253623007120337,0.09626237046749125,0.9,1,3,breed_n,df,pps_n
7173,49.0,48.0,0.19402985074626855,-4.503417581520544,4.8914772830130815,0.23936368805906666,0.9,1,3,breed_n,df,pps_n
7174,49.0,65.0,1.8059701492537314,-4.788908939563031,8.400849238070494,1.586921254549647,0.9,1,3,breed_n,df,pps_n
7175,49.0,7.0,0.19402985074626855,-6.400849238070494,6.788908939563031,0.17049567197640825,0.9,1,3,breed_n,df,pps_n
7176,49.0,43.0,0.09168443496801704,-1.8319868968182815,2.0153557667543156,0.2761953655022534,0.9,1,3,breed_n,df,pps_n
7177,49.0,6.0,0.8828932261768081,-1.1010338222765497,2.866820274630166,2.578897808587214,0.9,1,3,breed_n,df,pps_n
7178,49.0,1.0,2.1940298507462686,-2.5034175815205444,6.8914772830130815,2.7066509342063703,0.9,1,3,breed_n,df,pps_n
7179,49.0,4.0,0.19402985074626855,-4.503417581520544,4.8914772830130815,0.23936368805906666,0.9,1,3,breed_n,df,pps_n
7180,49.0,34.0,0.5559701492537314,-2.813422002204571,3.9253623007120337,0.9562062133104116,0.9,1,3,breed_n,df,pps_n
7181,49.0,18.0,0.13930348258706493,-3.72383942267922,4.00244638785335,0.2089646611040735,0.9,1,3,breed_n,df,pps_n
7182,49.0,17.0,0.19402985074626855,-6.400849238070494,6.788908939563031,0.17049567197640825,0.9,1,3,breed_n,df,pps_n
7183,49.0,9.0,1.1393034825870645,-2.7238394226792204,5.002446387853349,1.7090324068868834,0.9,1,3,breed_n,df,pps_n
7184,49.0,14.0,1.1940298507462686,-5.400849238070494,7.788908939563031,1.049204135239436,0.9,1,3,breed_n,df,pps_n
7185,49.0,42.0,0.9598163030998856,-1.0241107453534721,2.9437433515532434,2.803587214536947,0.9,1,3,breed_n,df,pps_n
7186,49.0,56.0,1.2059701492537318,-1.8288546708287305,4.240794969336195,2.302791287740505,0.9,1,3,breed_n,df,pps_n
7187,49.0,2.0,2.1940298507462686,-4.400849238070494,8.788908939563031,1.9279125985024637,0.9,1,3,breed_n,df,pps_n
7188,49.0,26.0,2.1940298507462686,-1.6691130545200163,6.0571727560125534,3.2911934123891515,0.9,1,3,breed_n,df,pps_n
7189,49.0,51.0,1.6940298507462686,-3.0034175815205444,6.3914772830130815,2.0898291226695447,0.9,1,3,breed_n,df,pps_n
7190,49.0,3.0,0.19402985074626855,-4.503417581520544,4.8914772830130815,0.23936368805906666,0.9,1,3,breed_n,df,pps_n
7191,49.0,54.0,2.1940298507462686,-4.400849238070494,8.788908939563031,1.9279125985024637,0.9,1,3,breed_n,df,pps_n
7192,49.0,25.0,2.1940298507462686,-1.6691130545200163,6.0571727560125534,3.2911934123891515,0.9,1,3,breed_n,df,pps_n
7193,49.0,24.0,1.1940298507462686,-5.400849238070494,7.788908939563031,1.049204135239436,0.9,1,3,breed_n,df,pps_n
7194,49.0,63.0,2.1940298507462686,-4.400849238070494,8.788908939563031,1.9279125985024637,0.9,1,3,breed_n,df,pps_n
7195,49.0,30.0,0.6059701492537313,-2.428854670828731,3.6407949693361936,1.157095622305253,0.9,1,3,breed_n,df,pps_n
7196,49.0,13.0,2.1940298507462686,-4.400849238070494,8.788908939563031,1.9279125985024637,0.9,1,3,breed_n,df,pps_n
7197,49.0,29.0,2.1940298507462686,-4.400849238070494,8.788908939563031,1.9279125985024637,0.9,1,3,breed_n,df,pps_n
7198,49.0,36.0,1.8059701492537314,-4.788908939563031,8.400849238070494,1.586921254549647,0.9,1,3,breed_n,df,pps_n
7199,49.0,57.0,0.8059701492537314,-5.788908939563031,7.400849238070494,0.7082127912866194,0.9,1,3,breed_n,df,pps_n
7200,49.0,8.0,2.1940298507462686,-4.400849238070494,8.788908939563031,1.9279125985024637,0.9,1,3,breed_n,df,pps_n
7201,49.0,41.0,0.8059701492537314,-3.0571727560125534,4.669113054520016,1.2090098249592802,0.9,1,3,breed_n,df,pps_n
7202,49.0,23.0,0.30597014925373145,-4.3914772830130815,5.003417581520544,0.3774581234777593,0.9,1,3,breed_n,df,pps_n
7203,49.0,37.0,2.1940298507462686,-4.400849238070494,8.788908939563031,1.9279125985024637,0.9,1,3,breed_n,df,pps_n
7204,49.0,50.0,2.1940298507462686,-4.400849238070494,8.788908939563031,1.9279125985024637,0.9,1,3,breed_n,df,pps_n
7205,49.0,60.0,1.8059701492537314,-4.788908939563031,8.400849238070494,1.586921254549647,0.9,1,3,breed_n,df,pps_n
7206,49.0,32.0,2.1940298507462686,-4.400849238070494,8.788908939563031,1.9279125985024637,0.9,1,3,breed_n,df,pps_n
7207,59.0,31.0,1.2285714285714282,-1.481816070379495,3.9389589275223513,2.6267616829871177,0.9,1,3,breed_n,df,pps_n
7208,59.0,52.0,1.0499999999999998,-2.822788720294689,4.9227887202946885,1.571148160272899,0.9,1,3,breed_n,df,pps_n
7209,59.0,48.0,0.7999999999999998,-4.270670703234735,5.870670703234735,0.9142736980877676,0.9,1,3,breed_n,df,pps_n
7210,59.0,65.0,2.8,-4.065720588390238,9.665720588390236,2.3633255658770445,0.9,1,3,breed_n,df,pps_n
7211,59.0,7.0,0.7999999999999998,-6.065720588390238,7.665720588390237,0.6752358759648697,0.9,1,3,breed_n,df,pps_n
7212,59.0,43.0,1.0857142857142854,-1.6246732132366377,3.7961017846652085,2.3213242779886154,0.9,1,3,breed_n,df,pps_n
7213,59.0,6.0,1.8769230769230765,-0.8765575450021661,4.630403698848319,3.9501728207300477,0.8259525367375772,1,3,breed_n,df,pps_n
7214,59.0,1.0,1.2000000000000002,-3.870670703234735,6.270670703234735,1.3714105471316518,0.9,1,3,breed_n,df,pps_n
7215,59.0,4.0,0.7999999999999998,-4.270670703234735,5.870670703234735,0.9142736980877676,0.9,1,3,breed_n,df,pps_n
7216,59.0,34.0,1.5499999999999998,-2.322788720294689,5.4227887202946885,2.3193139508790415,0.9,1,3,breed_n,df,pps_n
7217,59.0,18.0,1.1333333333333333,-3.175908143799527,5.442574810466194,1.5240825050834772,0.9,1,3,breed_n,df,pps_n
7218,59.0,17.0,0.7999999999999998,-6.065720588390238,7.665720588390237,0.6752358759648697,0.9,1,3,breed_n,df,pps_n
7219,59.0,9.0,2.133333333333333,-2.1759081437995276,6.442574810466193,2.868861186039486,0.9,1,3,breed_n,df,pps_n
7220,59.0,14.0,0.20000000000000018,-6.665720588390237,7.065720588390238,0.1688089689912176,0.9,1,3,breed_n,df,pps_n
7221,59.0,42.0,1.953846153846154,-0.7996344680790886,4.707326775771397,4.112065149448494,0.7452780724631103,1,3,breed_n,df,pps_n
7222,59.0,56.0,2.2,-1.385505639421241,5.785505639421242,3.555690224780995,0.9,1,3,breed_n,df,pps_n
7223,59.0,2.0,1.2000000000000002,-5.665720588390237,8.065720588390239,1.012853813947305,0.9,1,3,breed_n,df,pps_n
7224,59.0,26.0,1.2000000000000002,-3.1092414771328603,5.509241477132861,1.6137344171472114,0.9,1,3,breed_n,df,pps_n
7225,59.0,51.0,0.7000000000000002,-4.370670703234735,5.770670703234735,0.7999894858267971,0.9,1,3,breed_n,df,pps_n
7226,59.0,3.0,0.7999999999999998,-4.270670703234735,5.870670703234735,0.9142736980877676,0.9,1,3,breed_n,df,pps_n
7227,59.0,54.0,1.2000000000000002,-5.665720588390237,8.065720588390239,1.012853813947305,0.9,1,3,breed_n,df,pps_n
7228,59.0,25.0,1.2000000000000002,-3.1092414771328603,5.509241477132861,1.6137344171472114,0.9,1,3,breed_n,df,pps_n
7229,59.0,24.0,0.20000000000000018,-6.665720588390237,7.065720588390238,0.1688089689912176,0.9,1,3,breed_n,df,pps_n
7230,59.0,63.0,1.2000000000000002,-5.665720588390237,8.065720588390239,1.012853813947305,0.9,1,3,breed_n,df,pps_n
7231,59.0,30.0,1.5999999999999996,-1.9855056394212416,5.18550563942124,2.58595652711345,0.9,1,3,breed_n,df,pps_n
7232,59.0,13.0,1.2000000000000002,-5.665720588390237,8.065720588390239,1.012853813947305,0.9,1,3,breed_n,df,pps_n
7233,59.0,29.0,1.2000000000000002,-5.665720588390237,8.065720588390239,1.012853813947305,0.9,1,3,breed_n,df,pps_n
7234,59.0,36.0,2.8,-4.065720588390238,9.665720588390236,2.3633255658770445,0.9,1,3,breed_n,df,pps_n
7235,59.0,57.0,1.7999999999999998,-5.065720588390238,8.665720588390236,1.519280720920957,0.9,1,3,breed_n,df,pps_n
7236,59.0,8.0,1.2000000000000002,-5.665720588390237,8.065720588390239,1.012853813947305,0.9,1,3,breed_n,df,pps_n
7237,59.0,41.0,1.7999999999999998,-2.5092414771328606,6.10924147713286,2.4206016257208165,0.9,1,3,breed_n,df,pps_n
7238,59.0,23.0,1.2999999999999998,-3.7706707032347353,6.370670703234735,1.4856947593926224,0.9,1,3,breed_n,df,pps_n
7239,59.0,37.0,1.2000000000000002,-5.665720588390237,8.065720588390239,1.012853813947305,0.9,1,3,breed_n,df,pps_n
7240,59.0,50.0,1.2000000000000002,-5.665720588390237,8.065720588390239,1.012853813947305,0.9,1,3,breed_n,df,pps_n
7241,59.0,60.0,2.8,-4.065720588390238,9.665720588390236,2.3633255658770445,0.9,1,3,breed_n,df,pps_n
7242,59.0,32.0,1.2000000000000002,-5.665720588390237,8.065720588390239,1.012853813947305,0.9,1,3,breed_n,df,pps_n
7243,31.0,52.0,0.17857142857142838,-3.532779503317147,3.889922360460004,0.27882492770586775,0.9,1,3,breed_n,df,pps_n
7244,31.0,48.0,0.4285714285714284,-4.519896480613339,5.377039337756196,0.5018848698705622,0.9,1,3,breed_n,df,pps_n
7245,31.0,65.0,1.5714285714285716,-5.204540175948736,8.347397318805879,1.3439245819934098,0.9,1,3,breed_n,df,pps_n
7246,31.0,7.0,0.4285714285714284,-6.3473973188058785,7.204540175948736,0.36652488599820243,0.9,1,3,breed_n,df,pps_n
7247,31.0,43.0,0.1428571428571428,-2.331376811735241,2.6170910974495265,0.33458991324704146,0.9,1,3,breed_n,df,pps_n
7248,31.0,6.0,0.6483516483516483,-1.8730148071454988,3.1697181038487954,1.4901373335291608,0.9,1,3,breed_n,df,pps_n
7249,31.0,1.0,2.4285714285714284,-2.519896480613339,7.377039337756196,2.8440142625998535,0.9,1,3,breed_n,df,pps_n
7250,31.0,4.0,0.4285714285714284,-4.519896480613339,5.377039337756196,0.5018848698705622,0.9,1,3,breed_n,df,pps_n
7251,31.0,34.0,0.3214285714285716,-3.389922360460004,4.032779503317148,0.5018848698705628,0.9,1,3,breed_n,df,pps_n
7252,31.0,18.0,0.0952380952380949,-4.069518245273391,4.259994435749581,0.1325173522025343,0.9,1,3,breed_n,df,pps_n
7253,31.0,17.0,0.4285714285714284,-6.3473973188058785,7.204540175948736,0.36652488599820243,0.9,1,3,breed_n,df,pps_n
7254,31.0,9.0,0.9047619047619047,-3.2599944357495816,5.069518245273391,1.25891484592408,0.9,1,3,breed_n,df,pps_n
7255,31.0,14.0,1.4285714285714284,-5.3473973188058785,8.204540175948736,1.2217496199940086,0.9,1,3,breed_n,df,pps_n
7256,31.0,42.0,0.7252747252747258,-1.7960917302224213,3.246641180771873,1.666933288354656,0.9,1,3,breed_n,df,pps_n
7257,31.0,56.0,0.971428571428572,-2.439067573989269,4.381924716846413,1.6506118419922666,0.9,1,3,breed_n,df,pps_n
7258,31.0,2.0,2.4285714285714284,-4.3473973188058785,9.204540175948736,2.0769743539898147,0.9,1,3,breed_n,df,pps_n
7259,31.0,26.0,2.4285714285714284,-1.7361849119400579,6.593327769082915,3.3791924811646363,0.9,1,3,breed_n,df,pps_n
7260,31.0,51.0,1.9285714285714284,-3.019896480613339,6.877039337756196,2.2584819144175308,0.9,1,3,breed_n,df,pps_n
7261,31.0,3.0,0.4285714285714284,-4.519896480613339,5.377039337756196,0.5018848698705622,0.9,1,3,breed_n,df,pps_n
7262,31.0,54.0,2.4285714285714284,-4.3473973188058785,9.204540175948736,2.0769743539898147,0.9,1,3,breed_n,df,pps_n
7263,31.0,25.0,2.4285714285714284,-1.7361849119400579,6.593327769082915,3.3791924811646363,0.9,1,3,breed_n,df,pps_n
7264,31.0,24.0,1.4285714285714284,-5.3473973188058785,8.204540175948736,1.2217496199940086,0.9,1,3,breed_n,df,pps_n
7265,31.0,63.0,2.4285714285714284,-4.3473973188058785,9.204540175948736,2.0769743539898147,0.9,1,3,breed_n,df,pps_n
7266,31.0,30.0,0.37142857142857144,-3.0390675739892696,3.7819247168464125,0.6311162925264545,0.9,1,3,breed_n,df,pps_n
7267,31.0,13.0,2.4285714285714284,-4.3473973188058785,9.204540175948736,2.0769743539898147,0.9,1,3,breed_n,df,pps_n
7268,31.0,29.0,2.4285714285714284,-4.3473973188058785,9.204540175948736,2.0769743539898147,0.9,1,3,breed_n,df,pps_n
7269,31.0,36.0,1.5714285714285716,-5.204540175948736,8.347397318805879,1.3439245819934098,0.9,1,3,breed_n,df,pps_n
7270,31.0,57.0,0.5714285714285716,-6.204540175948736,7.3473973188058785,0.48869984799760363,0.9,1,3,breed_n,df,pps_n
7271,31.0,8.0,2.4285714285714284,-4.3473973188058785,9.204540175948736,2.0769743539898147,0.9,1,3,breed_n,df,pps_n
7272,31.0,41.0,0.5714285714285716,-3.5933277690829146,4.736184911940057,0.7951041132152088,0.9,1,3,breed_n,df,pps_n
7273,31.0,23.0,0.07142857142857162,-4.877039337756196,5.019896480613339,0.08364747831176063,0.9,1,3,breed_n,df,pps_n
7274,31.0,37.0,2.4285714285714284,-4.3473973188058785,9.204540175948736,2.0769743539898147,0.9,1,3,breed_n,df,pps_n
7275,31.0,50.0,2.4285714285714284,-4.3473973188058785,9.204540175948736,2.0769743539898147,0.9,1,3,breed_n,df,pps_n
7276,31.0,60.0,1.5714285714285716,-5.204540175948736,8.347397318805879,1.3439245819934098,0.9,1,3,breed_n,df,pps_n
7277,31.0,32.0,2.4285714285714284,-4.3473973188058785,9.204540175948736,2.0769743539898147,0.9,1,3,breed_n,df,pps_n
7278,52.0,48.0,0.25,-5.419182191974765,5.919182191974765,0.255547267370546,0.9,1,3,breed_n,df,pps_n
7279,52.0,65.0,1.75,-5.568882738711308,9.068882738711308,1.3856224349729143,0.9,1,3,breed_n,df,pps_n
7280,52.0,7.0,0.25,-7.068882738711308,7.568882738711308,0.19794606213898774,0.9,1,3,breed_n,df,pps_n
7281,52.0,43.0,0.03571428571428559,-3.67563664617429,3.747065217602861,0.05576498554117341,0.9,1,3,breed_n,df,pps_n
7282,52.0,6.0,0.8269230769230766,-2.916014389890733,4.569860543736887,1.2802777189324874,0.9,1,3,breed_n,df,pps_n
7283,52.0,1.0,2.25,-3.419182191974765,7.919182191974765,2.299925406334914,0.9,1,3,breed_n,df,pps_n
7284,52.0,4.0,0.25,-5.419182191974765,5.919182191974765,0.255547267370546,0.9,1,3,breed_n,df,pps_n
7285,52.0,34.0,0.5,-4.1288678764037465,5.1288678764037465,0.6259604102204228,0.9,1,3,breed_n,df,pps_n
7286,52.0,18.0,0.08333333333333348,-4.916415405693755,5.083082072360421,0.09658778824065668,0.9,1,3,breed_n,df,pps_n
7287,52.0,17.0,0.25,-7.068882738711308,7.568882738711308,0.19794606213898774,0.9,1,3,breed_n,df,pps_n
7288,52.0,9.0,1.083333333333333,-3.916415405693755,6.083082072360421,1.2556412471285343,0.9,1,3,breed_n,df,pps_n
7289,52.0,14.0,1.25,-6.068882738711308,8.568882738711308,0.9897303106949388,0.9,1,3,breed_n,df,pps_n
7290,52.0,42.0,0.9038461538461542,-2.8390913129676556,4.6467836206599635,1.39937332069365,0.9,1,3,breed_n,df,pps_n
